_MEMBER_Ccdc115,_LogP_Ccdc115,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff,GROUP_ID,FirstInGroupByEnrichment,FirstInGroupByLogP,BestLogPInGroup,BestEnrichmentInGroup,URL
1,-2.2350283247401266,GO:1903829,M1,1,0,GO Biological Processes,19,positive regulation of protein localization,19_GO:0051179 localization,-2.2350283247401266,3.27557862859615,3.3608067927970184,30286,483,134,7,5.223880597014926,1.9221783569410809,1540|3326|4869|5532|23682|27429|57142,CYLD|HSP90AB1|NPM1|PPP3CB|RAB38|HTRA2|RTN4,-0.34381160048803316,0,24,0,0,-3.348526800667397,19.3727078891258,
1,-2.069768146647679,GO:2001233,M1,1,0,GO Biological Processes,19,regulation of apoptotic signaling pathway,19_GO:0050896 response to stimulus,-2.069768146647679,3.424468566259611,3.2374965864171994,30286,396,134,6,4.477611940298507,1.7865838855659097,367|658|1540|1687|7314|27429,AR|BMPR1B|CYLD|GSDME|UBB|HTRA2,-0.24889380775970188,0,24,0,0,-3.348526800667397,19.3727078891258,
1,-3.2691699651727935,R-HSA-388396,M1,1,0,Reactome Gene Sets,6,GPCR downstream signalling,,-3.2691699651727935,3.564904185696125,4.3510783675320575,30286,634,134,10,7.462686567164179,2.2701452480269726,808|3357|4988|5532|5734|6019|9934|10803|10846|64805,CALM3|HTR2B|OPRM1|PPP3CB|PTGER4|RLN2|P2RY14|CCR9|PDE10A|P2RY12,-0.9792170918205676,0,25,1,1,-3.2691699651727935,7.062966417910448,
1,-3.130771294445646,R-HSA-373076,M1,1,0,Reactome Gene Sets,6,Class A/1 (Rhodopsin-like receptors),,-3.130771294445646,4.736839753329163,4.577969767045966,30286,334,134,7,5.223880597014926,1.9221783569410809,3357|4988|5734|6019|9934|10803|64805,HTR2B|OPRM1|PTGER4|RLN2|P2RY14|CCR9|P2RY12,-0.8752739304589219,0,25,0,0,-3.2691699651727935,7.062966417910448,
1,-2.997875669189719,GO:0019722,M1,1,0,GO Biological Processes,19,calcium-mediated signaling,19_GO:0050896 response to stimulus,-2.997875669189719,6.608623548922057,4.9031032474027985,30286,171,134,5,3.7313432835820897,1.6372788802699978,808|3357|5532|10803|64805,CALM3|HTR2B|PPP3CB|CCR9|P2RY12,-0.822784642279926,0,25,0,0,-3.2691699651727935,7.062966417910448,
1,-2.901117425760635,R-HSA-372790,M1,1,0,Reactome Gene Sets,6,Signaling by GPCR,,-2.901117425760635,3.1877986653474517,3.92971935548855,30286,709,134,10,7.462686567164179,2.2701452480269726,808|3357|4988|5532|5734|6019|9934|10803|10846|64805,CALM3|HTR2B|OPRM1|PPP3CB|PTGER4|RLN2|P2RY14|CCR9|PDE10A|P2RY12,-0.7701881800768882,0,25,0,0,-3.2691699651727935,7.062966417910448,
1,-2.642383067228942,GO:0070588,M1,1,0,GO Biological Processes,19,calcium ion transmembrane transport,19_GO:0051179 localization,-2.642383067228942,5.485799159542095,4.3066804156486205,30286,206,134,5,3.7313432835820897,1.6372788802699978,2823|3357|4988|27039|283652,GPM6A|HTR2B|OPRM1|PKD2L2|SLC24A5,-0.615467994787553,0,25,0,0,-3.2691699651727935,7.062966417910448,
1,-2.5250222467828407,R-HSA-418594,M1,1,0,Reactome Gene Sets,6,G alpha (i) signalling events,,-2.5250222467828407,4.264432554210082,3.901220575760783,30286,318,134,6,4.477611940298507,1.7865838855659097,808|4988|5532|9934|10803|64805,CALM3|OPRM1|PPP3CB|P2RY14|CCR9|P2RY12,-0.5380869903301096,0,25,0,0,-3.2691699651727935,7.062966417910448,
1,-2.308055497874522,R-HSA-500792,M1,1,0,Reactome Gene Sets,6,GPCR ligand binding,,-2.308055497874522,3.380565123102437,3.4599662609557194,30286,468,134,7,5.223880597014926,1.9221783569410809,3357|4988|5734|6019|9934|10803|64805,HTR2B|OPRM1|PTGER4|RLN2|P2RY14|CCR9|P2RY12,-0.39060924991296714,0,25,0,0,-3.2691699651727935,7.062966417910448,
1,-2.2705340462178962,GO:0006816,M1,1,0,GO Biological Processes,19,calcium ion transport,19_GO:0051179 localization,-2.2705340462178962,4.484423122482824,3.70282080452175,30286,252,134,5,3.7313432835820897,1.6372788802699978,2823|3357|4988|27039|283652,GPM6A|HTR2B|OPRM1|PKD2L2|SLC24A5,-0.3614559662447923,0,25,0,0,-3.2691699651727935,7.062966417910448,
1,-2.2245598740152603,hsa04080,M1,1,0,KEGG Pathway,24,Neuroactive ligand-receptor interaction,,-2.2245598740152603,3.6950668998332588,3.4628778414365047,30286,367,134,6,4.477611940298507,1.7865838855659097,2742|3357|4988|5734|6019|9934,GLRA2|HTR2B|OPRM1|PTGER4|RLN2|P2RY14,-0.3349310655427989,0,25,0,0,-3.2691699651727935,7.062966417910448,
1,-2.0472464863863333,GO:0007200,M1,1,0,GO Biological Processes,19,phospholipase C-activating G protein-coupled receptor signaling pathway,19_GO:0050896 response to stimulus,-2.0472464863863333,7.062966417910448,3.9664076651210483,30286,96,134,3,2.2388059701492535,1.278024200489543,3357|4988|64805,HTR2B|OPRM1|P2RY12,-0.2416807477176559,0,25,0,0,-3.2691699651727935,7.062966417910448,
1,-2.022870113497654,hsa04750,M1,1,0,KEGG Pathway,24,Inflammatory mediator regulation of TRP channels,,-2.022870113497654,6.9188242461163565,3.9123656512513256,30286,98,134,3,2.2388059701492535,1.278024200489543,808|3357|5734,CALM3|HTR2B|PTGER4,-0.22853278556620477,0,25,0,0,-3.2691699651727935,7.062966417910448,
1,-3.2604037817656675,GO:1903050,M1,1,0,GO Biological Processes,19,regulation of proteolysis involved in protein catabolic process,19_GO:0008152 metabolic process,-3.2604037817656675,5.947761194029851,4.999242911026884,30286,228,134,6,4.477611940298507,1.7865838855659097,3326|6613|7314|7337|29978|55743,HSP90AB1|SUMO2|UBB|UBE3A|UBQLN2|CHFR,-0.9744170956310431,0,26,1,1,-3.2604037817656675,6.990152331127866,
1,-2.8402566511625693,GO:0030162,M1,1,0,GO Biological Processes,19,regulation of proteolysis,19_GO:0008152 metabolic process,-2.8402566511625693,3.3902238805970146,3.942271139851579,30286,600,134,9,6.7164179104477615,2.162315511062283,3326|4067|6613|7314|7337|27429|29978|55743|373509,HSP90AB1|LYN|SUMO2|UBB|UBE3A|HTRA2|UBQLN2|CHFR|USP50,-0.7329853679097751,0,26,0,0,-3.2604037817656675,6.990152331127866,
1,-2.8054935741987994,GO:0061136,M1,1,0,GO Biological Processes,19,regulation of proteasomal protein catabolic process,19_GO:0008152 metabolic process,-2.8054935741987994,5.979230829977099,4.577619430687861,30286,189,134,5,3.7313432835820897,1.6372788802699978,3326|6613|7314|29978|55743,HSP90AB1|SUMO2|UBB|UBQLN2|CHFR,-0.708867994613988,0,26,0,0,-3.2604037817656675,6.990152331127866,
1,-2.408291716032484,GO:0045862,M1,1,0,GO Biological Processes,19,positive regulation of proteolysis,19_GO:0048518 positive regulation of biological process,-2.408291716032484,4.035980810234541,3.7305973160758956,30286,336,134,6,4.477611940298507,1.7865838855659097,4067|6613|27429|29978|55743|373509,LYN|SUMO2|HTRA2|UBQLN2|CHFR|USP50,-0.46292938731450317,0,26,0,0,-3.2604037817656675,6.990152331127866,
1,-2.191313267248865,GO:2000058,M1,1,0,GO Biological Processes,19,regulation of ubiquitin-dependent protein catabolic process,19_GO:0008152 metabolic process,-2.191313267248865,5.446142780075527,3.8292885345940184,30286,166,134,4,2.985074626865672,1.4700918647267915,3326|6613|7337|55743,HSP90AB1|SUMO2|UBE3A|CHFR,-0.31873568516188794,0,26,0,0,-3.2604037817656675,6.990152331127866,
1,-2.034987741692946,R-HSA-5693607,M1,1,0,Reactome Gene Sets,6,Processing of DNA double-strand break ends,,-2.034987741692946,6.990152331127866,3.9391951463674184,30286,97,134,3,2.2388059701492535,1.278024200489543,6613|7314|79184,SUMO2|UBB|BRCC3,-0.23652507067775114,0,26,0,0,-3.2604037817656675,6.990152331127866,
1,-3.093138455677044,GO:0008285,M1,1,0,GO Biological Processes,19,negative regulation of cell population proliferation,19_GO:0048519 negative regulation of biological process,-3.093138455677044,3.143064701775572,4.0715282324263935,30286,791,134,11,8.208955223880597,2.371328389793718,367|658|1687|2263|2321|4067|4869|4988|26136|27306|55840,AR|BMPR1B|GSDME|FGFR2|FLT1|LYN|NPM1|OPRM1|TES|HPGDS|EAF2,-0.8591807695464295,0,27,1,1,-3.093138455677044,3.143064701775572,
1,-3.0634061351962703,M5883,M1,1,0,Canonical Pathways,11,NABA SECRETED FACTORS,,-3.0634061351962703,4.612549497410905,4.485608201200043,30286,343,134,7,5.223880597014926,1.9221783569410809,285|2246|3567|9068|23452|27329|91851,ANGPT2|FGF1|IL5|ANGPTL1|ANGPTL2|ANGPTL3|CHRDL1,-0.8486684280055594,0,28,1,1,-3.0634061351962703,4.612549497410905,
1,-2.1987949999530394,M5885,M1,1,0,Canonical Pathways,11,NABA MATRISOME ASSOCIATED,,-2.1987949999530394,2.7085676809030743,3.160761988824648,30286,751,134,9,6.7164179104477615,2.162315511062283,285|2246|3567|9037|9068|23452|27329|91851|143662,ANGPT2|FGF1|IL5|SEMA5A|ANGPTL1|ANGPTL2|ANGPTL3|CHRDL1|MUC15,-0.31873568516188794,0,28,0,0,-3.0634061351962703,4.612549497410905,
1,-3.0345802885545075,GO:1903312,M1,1,0,GO Biological Processes,19,negative regulation of mRNA metabolic process,19_GO:0048519 negative regulation of biological process,-3.0345802885545075,9.320203108170489,5.471464144606355,30286,97,134,4,2.985074626865672,1.4700918647267915,3184|4869|10758|169966,HNRNPD|NPM1|TRAF3IP2|TENT5D,-0.8413183870965323,0,29,1,1,-3.0345802885545075,11.115488133104966,
1,-2.698095039170473,M5926,M1,1,0,Hallmark Gene Sets,23,HALLMARK MYC TARGETS V1,,-2.698095039170473,5.650373134328358,4.398744118973908,30286,200,134,5,3.7313432835820897,1.6372788802699978,52|3184|3326|4869|220988,ACP1|HNRNPD|HSP90AB1|NPM1|HNRNPA3,-0.6494692688304526,0,29,0,0,-3.0345802885545075,11.115488133104966,
1,-2.5973732536046965,GO:0048255,M1,1,0,GO Biological Processes,19,mRNA stabilization,19_GO:0048519 negative regulation of biological process,-2.5973732536046965,11.115488133104966,5.272016170036174,30286,61,134,3,2.2388059701492535,1.278024200489543,3184|10758|169966,HNRNPD|TRAF3IP2|TENT5D,-0.5880572172746086,0,29,0,0,-3.0345802885545075,11.115488133104966,
1,-2.427797326471524,GO:0043489,M1,1,0,GO Biological Processes,19,RNA stabilization,19_GO:0048519 negative regulation of biological process,-2.427797326471524,9.6863539445629,4.8503846601541865,30286,70,134,3,2.2388059701492535,1.278024200489543,3184|10758|169966,HNRNPD|TRAF3IP2|TENT5D,-0.4788158561268123,0,29,0,0,-3.0345802885545075,11.115488133104966,
1,-2.3765168529540954,GO:1902373,M1,1,0,GO Biological Processes,19,negative regulation of mRNA catabolic process,19_GO:0048519 negative regulation of biological process,-2.3765168529540954,9.288284604375383,4.726474141393078,30286,73,134,3,2.2388059701492535,1.278024200489543,3184|10758|169966,HNRNPD|TRAF3IP2|TENT5D,-0.44183443492091173,0,29,0,0,-3.0345802885545075,11.115488133104966,
1,-2.1923370604846495,GO:1902369,M1,1,0,GO Biological Processes,19,negative regulation of RNA catabolic process,19_GO:0048519 negative regulation of biological process,-2.1923370604846495,7.9769973661106235,4.294132947501486,30286,85,134,3,2.2388059701492535,1.278024200489543,3184|10758|169966,HNRNPD|TRAF3IP2|TENT5D,-0.31873568516188794,0,29,0,0,-3.0345802885545075,11.115488133104966,
1,-2.153359485850298,GO:0043488,M1,1,0,GO Biological Processes,19,regulation of mRNA stability,19_GO:0048519 negative regulation of biological process,-2.153359485850298,4.201020917716251,3.515516458399892,30286,269,134,5,3.7313432835820897,1.6372788802699978,3184|4869|10758|169966|246175,HNRNPD|NPM1|TRAF3IP2|TENT5D|CNOT6L,-0.29615424593056006,0,29,0,0,-3.0345802885545075,11.115488133104966,
1,-2.0759970723413037,GO:0043487,M1,1,0,GO Biological Processes,19,regulation of RNA stability,19_GO:0008152 metabolic process,-2.0759970723413037,4.0216178892016785,3.3923762447946904,30286,281,134,5,3.7313432835820897,1.6372788802699978,3184|4869|10758|169966|246175,HNRNPD|NPM1|TRAF3IP2|TENT5D|CNOT6L,-0.24997000342193518,0,29,0,0,-3.0345802885545075,11.115488133104966,
1,-2.0585292382748652,GO:0034248,M1,1,0,GO Biological Processes,19,regulation of amide metabolic process,19_GO:0008152 metabolic process,-2.0585292382748652,3.0308514896780467,3.1201530342058836,30286,522,134,7,5.223880597014926,1.9221783569410809,3184|4869|10209|28958|51714|57142|246175,HNRNPD|NPM1|EIF1|COA3|SELENOT|RTN4|CNOT6L,-0.24569761964230188,0,29,0,0,-3.0345802885545075,11.115488133104966,
1,-2.0296348363018657,GO:1903311,M1,1,0,GO Biological Processes,19,regulation of mRNA metabolic process,19_GO:0008152 metabolic process,-2.0296348363018657,3.3566573075217967,3.1789991526051513,30286,404,134,6,4.477611940298507,1.7865838855659097,3184|4869|10209|10758|169966|246175,HNRNPD|NPM1|EIF1|TRAF3IP2|TENT5D|CNOT6L,-0.23245516321209847,0,29,0,0,-3.0345802885545075,11.115488133104966,
1,-2.0206180368162836,GO:0061013,M1,1,0,GO Biological Processes,19,regulation of mRNA catabolic process,19_GO:0048519 negative regulation of biological process,-2.0206180368162836,3.896809058157489,3.304420610269009,30286,290,134,5,3.7313432835820897,1.6372788802699978,3184|4869|10758|169966|246175,HNRNPD|NPM1|TRAF3IP2|TENT5D|CNOT6L,-0.22853278556620477,0,29,0,0,-3.0345802885545075,11.115488133104966,
1,-3.0225697227111437,GO:0019725,M1,1,0,GO Biological Processes,19,cellular homeostasis,19_GO:0042592 homeostatic process,-3.0225697227111437,3.309149712637399,4.0691406950902245,30286,683,134,10,7.462686567164179,2.2701452480269726,212|226|3357|4869|7337|23682|51714|57142|84899|283652,ALAS2|ALDOA|HTR2B|NPM1|UBE3A|RAB38|SELENOT|RTN4|TMTC4|SLC24A5,-0.8413183870965323,0,30,1,1,-3.0225697227111437,3.309149712637399,
1,-2.381027826841419,GO:0055082,M1,1,0,GO Biological Processes,19,intracellular chemical homeostasis,19_GO:0042592 homeostatic process,-2.381027826841419,3.144555483452304,3.4611522241558306,30286,575,134,8,5.970149253731344,2.046788972748526,212|3357|7337|23682|51714|57142|84899|283652,ALAS2|HTR2B|UBE3A|RAB38|SELENOT|RTN4|TMTC4|SLC24A5,-0.44281453991310193,0,30,0,0,-3.0225697227111437,3.309149712637399,
1,-2.169535483254764,GO:0055080,M1,1,0,GO Biological Processes,19,monoatomic cation homeostasis,19_GO:0042592 homeostatic process,-2.169535483254764,3.1833088080723146,3.271700383829899,30286,497,134,7,5.223880597014926,1.9221783569410809,212|3357|4907|7337|23682|84899|283652,ALAS2|HTR2B|NT5E|UBE3A|RAB38|TMTC4|SLC24A5,-0.3060491009478219,0,30,0,0,-3.0225697227111437,3.309149712637399,
1,-2.124247740249371,GO:0050801,M1,1,0,GO Biological Processes,19,monoatomic ion homeostasis,19_GO:0042592 homeostatic process,-2.124247740249371,3.120521652094557,3.2099610454167653,30286,507,134,7,5.223880597014926,1.9221783569410809,212|3357|4907|7337|23682|84899|283652,ALAS2|HTR2B|NT5E|UBE3A|RAB38|TMTC4|SLC24A5,-0.27687531191367226,0,30,0,0,-3.0225697227111437,3.309149712637399,
1,-2.981603471133772,GO:0097305,M1,1,0,GO Biological Processes,19,response to alcohol,19_GO:0050896 response to stimulus,-2.981603471133772,5.25616105518917,4.576914808590456,30286,258,134,6,4.477611940298507,1.7865838855659097,2263|2742|3184|4747|4988|5734,FGFR2|GLRA2|HNRNPD|NEFL|OPRM1|PTGER4,-0.8155921020758977,0,31,1,1,-2.981603471133772,5.25616105518917,
1,-2.562296140322633,GO:1901654,M1,1,0,GO Biological Processes,19,response to ketone,19_GO:0050896 response to stimulus,-2.562296140322633,5.25616105518917,4.175144146974815,30286,215,134,5,3.7313432835820897,1.6372788802699978,367|3184|4747|5734|7337,AR|HNRNPD|NEFL|PTGER4|UBE3A,-0.561252629958535,0,31,0,0,-2.981603471133772,5.25616105518917,
1,-2.8567397553783906,GO:0046434,M1,1,0,GO Biological Processes,19,organophosphate catabolic process,19_GO:0008152 metabolic process,-2.8567397553783906,6.1417099286177805,4.663660567324386,30286,184,134,5,3.7313432835820897,1.6372788802699978,226|4907|10846|11164|27329,ALDOA|NT5E|PDE10A|NUDT5|ANGPTL3,-0.7442042321332392,0,32,1,1,-2.8567397553783906,12.556384742951908,
1,-2.7492586514184523,GO:0009191,M1,1,0,GO Biological Processes,19,ribonucleoside diphosphate catabolic process,19_GO:0008152 metabolic process,-2.7492586514184523,12.556384742951908,5.666221643529226,30286,54,134,3,2.2388059701492535,1.278024200489543,226|4907|11164,ALDOA|NT5E|NUDT5,-0.6787287091571931,0,32,0,0,-2.8567397553783906,12.556384742951908,
1,-2.6600280068964004,GO:0009134,M1,1,0,GO Biological Processes,19,nucleoside diphosphate catabolic process,19_GO:0008152 metabolic process,-2.6600280068964004,11.690427174472465,5.432659368508202,30286,58,134,3,2.2388059701492535,1.278024200489543,226|4907|11164,ALDOA|NT5E|NUDT5,-0.6249047069600271,0,32,0,0,-2.8567397553783906,12.556384742951908,
1,-2.543680646627104,GO:1901292,M1,1,0,GO Biological Processes,19,nucleoside phosphate catabolic process,19_GO:0008152 metabolic process,-2.543680646627104,6.848937132519223,4.489516579046559,30286,132,134,4,2.985074626865672,1.4700918647267915,226|4907|10846|11164,ALDOA|NT5E|PDE10A|NUDT5,-0.5446808787729923,0,32,0,0,-2.8567397553783906,12.556384742951908,
1,-2.5000425065270573,M255,M1,1,0,Canonical Pathways,11,PID HIF1 TFPATHWAY,,-2.5000425065270573,10.273405698778832,5.027732044831396,30286,66,134,3,2.2388059701492535,1.278024200489543,226|4869|4907,ALDOA|NPM1|NT5E,-0.5248456533455703,0,32,0,0,-2.8567397553783906,12.556384742951908,
1,-2.4335487173305563,GO:0034655,M1,1,0,GO Biological Processes,19,nucleobase-containing compound catabolic process,19_GO:0008152 metabolic process,-2.4335487173305563,4.0846070850566445,3.767468300728961,30286,332,134,6,4.477611940298507,1.7865838855659097,226|3184|4907|10846|11164|246175,ALDOA|HNRNPD|NT5E|PDE10A|NUDT5|CNOT6L,-0.48091769204781076,0,32,0,0,-2.8567397553783906,12.556384742951908,
1,-2.32749858356317,GO:0009185,M1,1,0,GO Biological Processes,19,ribonucleoside diphosphate metabolic process,19_GO:0008152 metabolic process,-2.32749858356317,8.921641791044776,4.609509980030901,30286,76,134,3,2.2388059701492535,1.278024200489543,226|4907|11164,ALDOA|NT5E|NUDT5,-0.4032397334461385,0,32,0,0,-2.8567397553783906,12.556384742951908,
1,-2.2209588276686203,GO:0009132,M1,1,0,GO Biological Processes,19,nucleoside diphosphate metabolic process,19_GO:0008152 metabolic process,-2.2209588276686203,8.169214170113289,4.360072243870591,30286,83,134,3,2.2388059701492535,1.278024200489543,226|4907|11164,ALDOA|NT5E|NUDT5,-0.3344885384409886,0,32,0,0,-2.8567397553783906,12.556384742951908,
1,-2.191270196446227,GO:0044270,M1,1,0,GO Biological Processes,19,cellular nitrogen compound catabolic process,19_GO:0008152 metabolic process,-2.191270196446227,3.635628826377496,3.414418927664841,30286,373,134,6,4.477611940298507,1.7865838855659097,226|3184|4907|10846|11164|246175,ALDOA|HNRNPD|NT5E|PDE10A|NUDT5|CNOT6L,-0.31873568516188794,0,32,0,0,-2.8567397553783906,12.556384742951908,
1,-2.1857885654383704,GO:0046700,M1,1,0,GO Biological Processes,19,heterocycle catabolic process,19_GO:0008152 metabolic process,-2.1857885654383704,3.6259078936866467,3.406439575577703,30286,374,134,6,4.477611940298507,1.7865838855659097,226|3184|4907|10846|11164|246175,ALDOA|HNRNPD|NT5E|PDE10A|NUDT5|CNOT6L,-0.3147752272745639,0,32,0,0,-2.8567397553783906,12.556384742951908,
1,-2.1107651916444357,GO:0009154,M1,1,0,GO Biological Processes,19,purine ribonucleotide catabolic process,19_GO:0008152 metabolic process,-2.1107651916444357,7.451041495817615,4.108574256467671,30286,91,134,3,2.2388059701492535,1.278024200489543,226|4907|10846,ALDOA|NT5E|PDE10A,-0.26768565969837205,0,32,0,0,-2.8567397553783906,12.556384742951908,
1,-2.0799669073694846,GO:0019439,M1,1,0,GO Biological Processes,19,aromatic compound catabolic process,19_GO:0008152 metabolic process,-2.0799669073694846,3.4418516554284415,3.252355623458985,30286,394,134,6,4.477611940298507,1.7865838855659097,226|3184|4907|10846|11164|246175,ALDOA|HNRNPD|NT5E|PDE10A|NUDT5|CNOT6L,-0.24997000342193518,0,32,0,0,-2.8567397553783906,12.556384742951908,
1,-2.034987741692946,GO:0009261,M1,1,0,GO Biological Processes,19,ribonucleotide catabolic process,19_GO:0008152 metabolic process,-2.034987741692946,6.990152331127866,3.9391951463674184,30286,97,134,3,2.2388059701492535,1.278024200489543,226|4907|10846,ALDOA|NT5E|PDE10A,-0.23652507067775114,0,32,0,0,-2.8567397553783906,12.556384742951908,
1,-2.748005925936075,GO:0007610,M1,1,0,GO Biological Processes,19,behavior,19_GO:0032501 multicellular organismal process,-2.748005925936075,3.286162081354134,3.831101444128132,30286,619,134,9,6.7164179104477615,2.162315511062283,3357|4988|5532|7337|8528|27306|27429|55450|347730,HTR2B|OPRM1|PPP3CB|UBE3A|DDO|HPGDS|HTRA2|CAMK2N1|LRRTM1,-0.6787287091571931,0,33,1,1,-2.748005925936075,5.765686871763631,
1,-2.736334402293605,GO:0007626,M1,1,0,GO Biological Processes,19,locomotory behavior,19_GO:0032501 multicellular organismal process,-2.736334402293605,5.765686871763631,4.462215819189441,30286,196,134,5,3.7313432835820897,1.6372788802699978,5532|7337|27306|27429|347730,PPP3CB|UBE3A|HPGDS|HTRA2|LRRTM1,-0.673772854010292,0,33,0,0,-2.748005925936075,5.765686871763631,
1,-2.7337856734662713,R-HSA-109582,M1,1,0,Reactome Gene Sets,6,Hemostasis,,-2.7337856734662713,3.2703124250131976,3.8139420330004894,30286,622,134,9,6.7164179104477615,2.162315511062283,226|285|808|830|4067|7010|7534|10846|64805,ALDOA|ANGPT2|CALM3|CAPZA2|LYN|TEK|YWHAZ|PDE10A|P2RY12,-0.6735780305764357,0,34,1,1,-2.7337856734662713,4.296861699109018,
1,-2.1936540104639737,R-HSA-76002,M1,1,0,Reactome Gene Sets,6,"Platelet activation, signaling and aggregation",,-2.1936540104639737,4.296861699109018,3.579807604565761,30286,263,134,5,3.7313432835820897,1.6372788802699978,226|808|4067|7534|64805,ALDOA|CALM3|LYN|YWHAZ|P2RY12,-0.31873568516188794,0,34,0,0,-2.7337856734662713,4.296861699109018,
1,-2.7262965446890894,R-HSA-3371497,M1,1,0,Reactome Gene Sets,6,HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand,,-2.7262965446890894,12.328086838534599,5.605570043923821,30286,55,134,3,2.2388059701492535,1.278024200489543,367|830|3326,AR|CAPZA2|HSP90AB1,-0.6730750226599198,0,35,1,1,-2.7262965446890894,12.328086838534599,
1,-2.6608513457639864,GO:0051301,M1,1,0,GO Biological Processes,19,cell division,19_GO:0009987 cellular process,-2.6608513457639864,3.497329599584284,3.8180985961107985,30286,517,134,8,5.970149253731344,2.046788972748526,2263|5000|7150|8452|10388|55743|79184|92421,FGFR2|ORC4|TOP1|CUL3|SYCP2|CHFR|BRCC3|CHMP4C,-0.6249047069600271,0,36,1,1,-2.6608513457639864,7.290804044294656,
1,-2.2066539773922567,GO:0051276,M1,1,0,GO Biological Processes,19,chromosome organization,19_GO:0009987 cellular process,-2.2066539773922567,3.2353874797790194,3.322225437508892,30286,489,134,7,5.223880597014926,1.9221783569410809,3006|3326|7150|8452|10388|10973|92421,H1-2|HSP90AB1|TOP1|CUL3|SYCP2|ASCC3|CHMP4C,-0.3247783243467046,0,36,0,0,-2.6608513457639864,7.290804044294656,
1,-2.084899841762464,GO:0032465,M1,1,0,GO Biological Processes,19,regulation of cytokinesis,19_GO:0050789 regulation of biological process,-2.084899841762464,7.290804044294656,4.050443924512991,30286,93,134,3,2.2388059701492535,1.278024200489543,808|8452|92421,CALM3|CUL3|CHMP4C,-0.25306480801606285,0,36,0,0,-2.6608513457639864,7.290804044294656,
1,-2.641817370416421,GO:0043200,M1,1,0,GO Biological Processes,19,response to amino acid,19_GO:0050896 response to stimulus,-2.641817370416421,7.2908040442946564,4.6794526598957065,30286,124,134,4,2.985074626865672,1.4700918647267915,2742|3184|4067|8452,GLRA2|HNRNPD|LYN|CUL3,-0.615467994787553,0,37,1,1,-2.641817370416421,7.884241582783756,
1,-2.463193537328478,GO:0001101,M1,1,0,GO Biological Processes,19,response to acid chemical,19_GO:0050896 response to stimulus,-2.463193537328478,6.504026629442715,4.335847531994979,30286,139,134,4,2.985074626865672,1.4700918647267915,2742|3184|4067|8452,GLRA2|HNRNPD|LYN|CUL3,-0.5013021509265284,0,37,0,0,-2.641817370416421,7.884241582783756,
1,-2.1783050523921146,GO:0071230,M1,1,0,GO Biological Processes,19,cellular response to amino acid stimulus,19_GO:0050896 response to stimulus,-2.1783050523921146,7.884241582783756,4.261966015311732,30286,86,134,3,2.2388059701492535,1.278024200489543,2742|3184|8452,GLRA2|HNRNPD|CUL3,-0.31182352385581297,0,37,0,0,-2.641817370416421,7.884241582783756,
1,-2.137707137721409,GO:0010638,M1,1,0,GO Biological Processes,19,positive regulation of organelle organization,19_GO:0048518 positive regulation of biological process,-2.137707137721409,3.139096185737977,3.2283214956634567,30286,504,134,7,5.223880597014926,1.9221783569410809,3184|3567|5532|8452|9037|27429|246175,HNRNPD|IL5|PPP3CB|CUL3|SEMA5A|HTRA2|CNOT6L,-0.2859989547529894,0,37,0,0,-2.641817370416421,7.884241582783756,
1,-2.0596493413265047,GO:0071229,M1,1,0,GO Biological Processes,19,cellular response to acid chemical,19_GO:0050896 response to stimulus,-2.0596493413265047,7.13731343283582,3.9940130800301374,30286,95,134,3,2.2388059701492535,1.278024200489543,2742|3184|8452,GLRA2|HNRNPD|CUL3,-0.24569761964230188,0,37,0,0,-2.641817370416421,7.884241582783756,
1,-2.638760128678971,GO:0006414,M1,1,0,GO Biological Processes,19,translational elongation,19_GO:0008152 metabolic process,-2.638760128678971,11.49228434100683,5.377824932040409,30286,59,134,3,2.2388059701492535,1.278024200489543,10973|51714|64320,ASCC3|SELENOT|RNF25,-0.6145768148066104,0,38,1,1,-2.638760128678971,11.49228434100683,
1,-2.617879556566323,R-HSA-5218859,M1,1,0,Reactome Gene Sets,6,Regulated Necrosis,,-2.617879556566323,11.300746268656717,5.32429489708004,30286,60,134,3,2.2388059701492535,1.278024200489543,1687|7314|92421,GSDME|UBB|CHMP4C,-0.598876385818405,0,39,1,1,-2.617879556566323,11.300746268656717,
1,-2.4036371660670217,GO:0007507,M1,1,0,GO Biological Processes,19,heart development,19_GO:0032502 developmental process,-2.4036371660670217,3.1721393034825875,3.4901014639078984,30286,570,134,8,5.970149253731344,2.046788972748526,2263|3357|5532|7010|10758|23767|57142|128344,FGFR2|HTR2B|PPP3CB|TEK|TRAF3IP2|FLRT3|RTN4|CIMAP3,-0.4602630236585946,0,40,1,1,-2.4036371660670217,6.848937132519222,
1,-2.010890699963359,GO:0060349,M1,1,0,GO Biological Processes,19,bone morphogenesis,19_GO:0032502 developmental process,-2.010890699963359,6.848937132519222,3.8859096544804275,30286,99,134,3,2.2388059701492535,1.278024200489543,658|2263|7010,BMPR1B|FGFR2|TEK,-0.2200697712420398,0,40,0,0,-2.4036371660670217,6.848937132519222,
