Name,Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value)
Kansl1l_MCODE_ALL,GO Biological Processes,19,GO:0045860,positive regulation of protein kinase activity,19_GO:0048518 positive regulation of biological process,-4,32,9.6,30286,256,11,3,27,13,805|808|3326,CALM2|CALM3|HSP90AB1,-2.1
Kansl1l_MCODE_ALL,GO Biological Processes,19,GO:0031401,positive regulation of protein modification process,19_GO:0048518 positive regulation of biological process,-3.9,14,7.2,30286,764,11,4,36,15,805|808|3326|4282,CALM2|CALM3|HSP90AB1|MIF,-2.1
Kansl1l_MCODE_ALL,Reactome Gene Sets,6,R-HSA-5673001,RAF/MAP kinase cascade,,-3.9,29,9.1,30286,280,11,3,27,13,805|808|7529,CALM2|CALM3|YWHAB,-2.1
Kansl1l_MCODE_ALL,Reactome Gene Sets,6,R-HSA-5684996,MAPK1/MAPK3 signaling,,-3.9,29,9,30286,286,11,3,27,13,805|808|7529,CALM2|CALM3|YWHAB,-2
Kansl1l_MCODE_ALL,Reactome Gene Sets,6,R-HSA-71387,Metabolism of carbohydrates,,-3.9,28,9,30286,290,11,3,27,13,805|808|7167,CALM2|CALM3|TPI1,-2
Kansl1l_MCODE_ALL,Reactome Gene Sets,6,R-HSA-9006931,Signaling by Nuclear Receptors,,-3.8,28,8.8,30286,298,11,3,27,13,805|808|3326,CALM2|CALM3|HSP90AB1,-2
Kansl1l_MCODE_ALL,GO Biological Processes,19,GO:0033674,positive regulation of kinase activity,19_GO:0048518 positive regulation of biological process,-3.8,27,8.8,30286,302,11,3,27,13,805|808|3326,CALM2|CALM3|HSP90AB1,-2
Kansl1l_MCODE_ALL,Reactome Gene Sets,6,R-HSA-5683057,MAPK family signaling cascades,,-3.7,25,8.4,30286,325,11,3,27,13,805|808|7529,CALM2|CALM3|YWHAB,-1.9
Kansl1l_MCODE_ALL,Reactome Gene Sets,6,R-HSA-195258,RHO GTPase Effectors,,-3.7,25,8.4,30286,326,11,3,27,13,805|808|7529,CALM2|CALM3|YWHAB,-1.9
Kansl1l_MCODE_ALL,GO Biological Processes,19,GO:0051347,positive regulation of transferase activity,19_GO:0065007 biological regulation,-3.5,22,7.8,30286,375,11,3,27,13,805|808|3326,CALM2|CALM3|HSP90AB1,-1.8
Kansl1l_MCODE_ALL,GO Biological Processes,19,GO:0045936,negative regulation of phosphate metabolic process,19_GO:0048519 negative regulation of biological process,-3.5,22,7.8,30286,378,11,3,27,13,805|808|7529,CALM2|CALM3|YWHAB,-1.8
Kansl1l_MCODE_ALL,GO Biological Processes,19,GO:0010563,negative regulation of phosphorus metabolic process,19_GO:0048519 negative regulation of biological process,-3.5,22,7.8,30286,379,11,3,27,13,805|808|7529,CALM2|CALM3|YWHAB,-1.8
Kansl1l_MCODE_ALL,GO Biological Processes,19,GO:0031400,negative regulation of protein modification process,19_GO:0048519 negative regulation of biological process,-3.4,19,7.3,30286,426,11,3,27,13,805|808|7529,CALM2|CALM3|YWHAB,-1.6
Kansl1l_MCODE_ALL,Reactome Gene Sets,6,R-HSA-5663202,Diseases of signal transduction by growth factor receptors and second messengers,,-3.3,18,7,30286,459,11,3,27,13,805|808|7529,CALM2|CALM3|YWHAB,-1.6
Kansl1l_MCODE_ALL,GO Biological Processes,19,GO:0045859,regulation of protein kinase activity,19_GO:0008152 metabolic process,-3.3,18,6.9,30286,470,11,3,27,13,805|808|3326,CALM2|CALM3|HSP90AB1,-1.5
Kansl1l_MCODE_ALL,GO Biological Processes,19,GO:0034762,regulation of transmembrane transport,19_GO:0051179 localization,-3.2,17,6.8,30286,489,11,3,27,13,805|808|23204,CALM2|CALM3|ARL6IP1,-1.5
Kansl1l_MCODE_ALL,KEGG Pathway,24,hsa05200,Pathways in cancer,,-3.1,16,6.4,30286,531,11,3,27,13,805|808|3326,CALM2|CALM3|HSP90AB1,-1.4
Kansl1l_MCODE_ALL,GO Biological Processes,19,GO:0043549,regulation of kinase activity,19_GO:0008152 metabolic process,-3.1,16,6.4,30286,532,11,3,27,13,805|808|3326,CALM2|CALM3|HSP90AB1,-1.4
Kansl1l_MCODE_ALL,Reactome Gene Sets,6,R-HSA-9006934,Signaling by Receptor Tyrosine Kinases,,-3.1,15,6.4,30286,534,11,3,27,13,805|808|7529,CALM2|CALM3|YWHAB,-1.4
Kansl1l_MCODE_ALL,GO Biological Processes,19,GO:0044057,regulation of system process,19_GO:0032501 multicellular organismal process,-3,15,6.3,30286,561,11,3,27,13,805|808|3358,CALM2|CALM3|HTR2C,-1.4
Kansl1l_MCODE_ALL,Reactome Gene Sets,6,R-HSA-109582,Hemostasis,,-2.9,13,5.9,30286,622,11,3,27,13,805|808|4282,CALM2|CALM3|MIF,-1.2
Kansl1l_MCODE_ALL,Reactome Gene Sets,6,R-HSA-199991,Membrane Trafficking,,-2.9,13,5.8,30286,634,11,3,27,13,805|808|7529,CALM2|CALM3|YWHAB,-1.2
Kansl1l_MCODE_ALL,Reactome Gene Sets,6,R-HSA-388396,GPCR downstream signalling,,-2.9,13,5.8,30286,634,11,3,27,13,805|808|3358,CALM2|CALM3|HTR2C,-1.2
Kansl1l_MCODE_ALL,GO Biological Processes,19,GO:0051338,regulation of transferase activity,19_GO:0065007 biological regulation,-2.9,13,5.8,30286,639,11,3,27,13,805|808|3326,CALM2|CALM3|HSP90AB1,-1.2
Kansl1l_MCODE_ALL,Reactome Gene Sets,6,R-HSA-5653656,Vesicle-mediated transport,,-2.8,12,5.6,30286,673,11,3,27,13,805|808|7529,CALM2|CALM3|YWHAB,-1.2
Kansl1l_MCODE_ALL,Reactome Gene Sets,6,R-HSA-372790,Signaling by GPCR,,-2.7,12,5.5,30286,709,11,3,27,13,805|808|3358,CALM2|CALM3|HTR2C,-1.1
Kansl1l_MCODE_ALL,GO Biological Processes,19,GO:0010564,regulation of cell cycle process,19_GO:0050789 regulation of biological process,-2.7,11,5.3,30286,746,11,3,27,13,805|808|373509,CALM2|CALM3|USP50,-1.1
Kansl1l_MCODE_ALL,GO Biological Processes,19,GO:0044092,negative regulation of molecular function,19_GO:0065007 biological regulation,-2.7,11,5.3,30286,751,11,3,27,13,805|808|23204,CALM2|CALM3|ARL6IP1,-1
Kansl1l_MCODE_ALL,Reactome Gene Sets,6,R-HSA-1280218,Adaptive Immune System,,-2.6,11,5.2,30286,768,11,3,27,13,805|808|7529,CALM2|CALM3|YWHAB,-1
Kansl1l_SUB1_MCODE_1,GO Biological Processes,19,GO:0035304,regulation of protein dephosphorylation,19_GO:0008152 metabolic process,-8.5,1.9e+02,28,30286,79,8,4,50,18,805|808|3326|7529,CALM2|CALM3|HSP90AB1|YWHAB,-4.5
Kansl1l_SUB1_MCODE_1,GO Biological Processes,19,GO:0035303,regulation of dephosphorylation,19_GO:0008152 metabolic process,-8,1.4e+02,24,30286,106,8,4,50,18,805|808|3326|7529,CALM2|CALM3|HSP90AB1|YWHAB,-4.3
Kansl1l_SUB1_MCODE_1,GO Biological Processes,19,GO:0032516,positive regulation of phosphoprotein phosphatase activity,19_GO:0048518 positive regulation of biological process,-7.9,6e+02,42,30286,19,8,3,38,17,805|808|3326,CALM2|CALM3|HSP90AB1,-4.3
Kansl1l_SUB1_MCODE_1,KEGG Pathway,24,hsa05418,Fluid shear stress and atherosclerosis,,-7.5,1.1e+02,21,30286,139,8,4,50,18,805|808|3326|6613,CALM2|CALM3|HSP90AB1|SUMO2,-4.2
Kansl1l_SUB1_MCODE_1,GO Biological Processes,19,GO:0010922,positive regulation of phosphatase activity,19_GO:0048518 positive regulation of biological process,-7.4,4.1e+02,35,30286,28,8,3,38,17,805|808|3326,CALM2|CALM3|HSP90AB1,-4.2
Kansl1l_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-5339562,Uptake and actions of bacterial toxins,,-7.3,3.7e+02,33,30286,31,8,3,38,17,805|808|3326,CALM2|CALM3|HSP90AB1,-4.2
Kansl1l_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-5673000,RAF activation,,-7.1,3.2e+02,31,30286,36,8,3,38,17,805|808|7529,CALM2|CALM3|YWHAB,-4.1
Kansl1l_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-9656223,Signaling by RAF1 mutants,,-6.8,2.6e+02,28,30286,43,8,3,38,17,805|808|7529,CALM2|CALM3|YWHAB,-4
Kansl1l_SUB1_MCODE_1,GO Biological Processes,19,GO:0035307,positive regulation of protein dephosphorylation,19_GO:0048518 positive regulation of biological process,-6.8,2.6e+02,28,30286,44,8,3,38,17,805|808|3326,CALM2|CALM3|HSP90AB1,-4
Kansl1l_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-9649948,Signaling downstream of RAS mutants,,-6.7,2.4e+02,27,30286,47,8,3,38,17,805|808|7529,CALM2|CALM3|YWHAB,-4
Kansl1l_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-6802949,Signaling by RAS mutants,,-6.7,2.4e+02,27,30286,47,8,3,38,17,805|808|7529,CALM2|CALM3|YWHAB,-4
Kansl1l_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-6802946,Signaling by moderate kinase activity BRAF mutants,,-6.7,2.4e+02,27,30286,47,8,3,38,17,805|808|7529,CALM2|CALM3|YWHAB,-4
Kansl1l_SUB1_MCODE_1,GO Biological Processes,19,GO:0043666,regulation of phosphoprotein phosphatase activity,19_GO:0008152 metabolic process,-6.7,2.4e+02,27,30286,47,8,3,38,17,805|808|3326,CALM2|CALM3|HSP90AB1,-4
Kansl1l_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-6802955,Paradoxical activation of RAF signaling by kinase inactive BRAF,,-6.7,2.4e+02,27,30286,47,8,3,38,17,805|808|7529,CALM2|CALM3|YWHAB,-4
Kansl1l_SUB1_MCODE_1,GO Biological Processes,19,GO:0035306,positive regulation of dephosphorylation,19_GO:0048518 positive regulation of biological process,-6.5,2.1e+02,25,30286,54,8,3,38,17,805|808|3326,CALM2|CALM3|HSP90AB1,-3.9
Kansl1l_SUB1_MCODE_1,GO Biological Processes,19,GO:0010562,positive regulation of phosphorus metabolic process,19_GO:0048518 positive regulation of biological process,-6.5,27,11,30286,702,8,5,62,17,805|808|3326|3358|4282,CALM2|CALM3|HSP90AB1|HTR2C|MIF,-3.9
Kansl1l_SUB1_MCODE_1,GO Biological Processes,19,GO:0045937,positive regulation of phosphate metabolic process,19_GO:0048518 positive regulation of biological process,-6.5,27,11,30286,702,8,5,62,17,805|808|3326|3358|4282,CALM2|CALM3|HSP90AB1|HTR2C|MIF,-3.9
Kansl1l_SUB1_MCODE_1,GO Biological Processes,19,GO:0010921,regulation of phosphatase activity,19_GO:0008152 metabolic process,-6.4,1.9e+02,24,30286,59,8,3,38,17,805|808|3326,CALM2|CALM3|HSP90AB1,-3.9
Kansl1l_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-6802952,Signaling by BRAF and RAF1 fusions,,-6.2,1.7e+02,22,30286,67,8,3,38,17,805|808|7529,CALM2|CALM3|YWHAB,-3.8
Kansl1l_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-1445148,Translocation of SLC2A4 (GLUT4) to the plasma membrane,,-6.1,1.6e+02,22,30286,72,8,3,38,17,805|808|7529,CALM2|CALM3|YWHAB,-3.7
Kansl1l_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-9824439,Bacterial Infection Pathways,,-6.1,1.6e+02,21,30286,73,8,3,38,17,805|808|3326,CALM2|CALM3|HSP90AB1,-3.7
Kansl1l_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-6802957,Oncogenic MAPK signaling,,-5.9,1.4e+02,20,30286,84,8,3,38,17,805|808|7529,CALM2|CALM3|YWHAB,-3.6
Kansl1l_SUB1_MCODE_1,GO Biological Processes,19,GO:0050848,regulation of calcium-mediated signaling,19_GO:0050896 response to stimulus,-5.8,1.2e+02,19,30286,94,8,3,38,17,805|808|3358,CALM2|CALM3|HTR2C,-3.5
Kansl1l_SUB1_MCODE_1,KEGG Pathway,24,hsa04750,Inflammatory mediator regulation of TRP channels,,-5.7,1.2e+02,19,30286,98,8,3,38,17,805|808|3358,CALM2|CALM3|HTR2C,-3.5
Kansl1l_SUB1_MCODE_1,KEGG Pathway,24,hsa04114,Oocyte meiosis,,-5.4,87,16,30286,131,8,3,38,17,805|808|7529,CALM2|CALM3|YWHAB,-3.2
Kansl1l_SUB1_MCODE_1,GO Biological Processes,19,GO:0051282,regulation of sequestering of calcium ion,19_GO:0042592 homeostatic process,-5.4,86,16,30286,132,8,3,38,17,805|808|3358,CALM2|CALM3|HTR2C,-3.2
Kansl1l_SUB1_MCODE_1,KEGG Pathway,24,hsa04915,Estrogen signaling pathway,,-5.3,83,16,30286,137,8,3,38,17,805|808|3326,CALM2|CALM3|HSP90AB1,-3.1
Kansl1l_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-9658195,Leishmania infection,,-5.1,69,14,30286,164,8,3,38,17,805|808|3326,CALM2|CALM3|HSP90AB1,-2.9
Kansl1l_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-9824443,Parasitic Infection Pathways,,-5.1,69,14,30286,164,8,3,38,17,805|808|3326,CALM2|CALM3|HSP90AB1,-2.9
Kansl1l_SUB1_MCODE_1,GO Biological Processes,19,GO:0001934,positive regulation of protein phosphorylation,19_GO:0048518 positive regulation of biological process,-5.1,26,9.9,30286,578,8,4,50,18,805|808|3326|4282,CALM2|CALM3|HSP90AB1|MIF,-2.9
Kansl1l_SUB1_MCODE_1,GO Biological Processes,19,GO:0042327,positive regulation of phosphorylation,19_GO:0048518 positive regulation of biological process,-4.9,24,9.6,30286,623,8,4,50,18,805|808|3326|4282,CALM2|CALM3|HSP90AB1|MIF,-2.9
Kansl1l_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-194315,Signaling by Rho GTPases,,-4.7,21,8.9,30286,706,8,4,50,18,805|808|3326|7529,CALM2|CALM3|HSP90AB1|YWHAB,-2.7
Kansl1l_SUB1_MCODE_1,KEGG Pathway,24,hsa05417,Lipid and atherosclerosis,,-4.7,53,12,30286,215,8,3,38,17,805|808|3326,CALM2|CALM3|HSP90AB1,-2.7
Kansl1l_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-9716542,"Signaling by Rho GTPases, Miro GTPases and RHOBTB3",,-4.7,21,8.8,30286,722,8,4,50,18,805|808|3326|7529,CALM2|CALM3|HSP90AB1|YWHAB,-2.7
Kansl1l_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-8939211,ESR-mediated signaling,,-4.7,51,12,30286,222,8,3,38,17,805|808|3326,CALM2|CALM3|HSP90AB1,-2.7
Kansl1l_SUB1_MCODE_1,GO Biological Processes,19,GO:0031401,positive regulation of protein modification process,19_GO:0048518 positive regulation of biological process,-4.6,20,8.6,30286,764,8,4,50,18,805|808|3326|4282,CALM2|CALM3|HSP90AB1|MIF,-2.6
Kansl1l_SUB1_MCODE_1,KEGG Pathway,24,hsa04020,Calcium signaling pathway,,-4.5,45,11,30286,253,8,3,38,17,805|808|3358,CALM2|CALM3|HTR2C,-2.5
Kansl1l_SUB1_MCODE_1,GO Biological Processes,19,GO:0045860,positive regulation of protein kinase activity,19_GO:0048518 positive regulation of biological process,-4.5,44,11,30286,256,8,3,38,17,805|808|3326,CALM2|CALM3|HSP90AB1,-2.5
Kansl1l_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-5673001,RAF/MAP kinase cascade,,-4.4,41,11,30286,280,8,3,38,17,805|808|7529,CALM2|CALM3|YWHAB,-2.4
Kansl1l_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-5684996,MAPK1/MAPK3 signaling,,-4.3,40,11,30286,286,8,3,38,17,805|808|7529,CALM2|CALM3|YWHAB,-2.4
Kansl1l_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-71387,Metabolism of carbohydrates,,-4.3,39,11,30286,290,8,3,38,17,805|808|7167,CALM2|CALM3|TPI1,-2.4
Kansl1l_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-9006931,Signaling by Nuclear Receptors,,-4.3,38,10,30286,298,8,3,38,17,805|808|3326,CALM2|CALM3|HSP90AB1,-2.3
Kansl1l_SUB1_MCODE_1,GO Biological Processes,19,GO:0033674,positive regulation of kinase activity,19_GO:0048518 positive regulation of biological process,-4.3,38,10,30286,302,8,3,38,17,805|808|3326,CALM2|CALM3|HSP90AB1,-2.3
Kansl1l_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-5683057,MAPK family signaling cascades,,-4.2,35,10,30286,325,8,3,38,17,805|808|7529,CALM2|CALM3|YWHAB,-2.3
Kansl1l_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-195258,RHO GTPase Effectors,,-4.2,35,10,30286,326,8,3,38,17,805|808|7529,CALM2|CALM3|YWHAB,-2.3
Kansl1l_SUB1_MCODE_1,GO Biological Processes,19,GO:0051347,positive regulation of transferase activity,19_GO:0065007 biological regulation,-4,30,9.3,30286,375,8,3,38,17,805|808|3326,CALM2|CALM3|HSP90AB1,-2.1
Kansl1l_SUB1_MCODE_1,GO Biological Processes,19,GO:0045936,negative regulation of phosphate metabolic process,19_GO:0048519 negative regulation of biological process,-4,30,9.2,30286,378,8,3,38,17,805|808|7529,CALM2|CALM3|YWHAB,-2.1
Kansl1l_SUB1_MCODE_1,GO Biological Processes,19,GO:0010563,negative regulation of phosphorus metabolic process,19_GO:0048519 negative regulation of biological process,-4,30,9.2,30286,379,8,3,38,17,805|808|7529,CALM2|CALM3|YWHAB,-2.1
Kansl1l_SUB1_MCODE_1,GO Biological Processes,19,GO:0031400,negative regulation of protein modification process,19_GO:0048519 negative regulation of biological process,-3.8,27,8.7,30286,426,8,3,38,17,805|808|7529,CALM2|CALM3|YWHAB,-2
Kansl1l_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-5663202,Diseases of signal transduction by growth factor receptors and second messengers,,-3.7,25,8.3,30286,459,8,3,38,17,805|808|7529,CALM2|CALM3|YWHAB,-1.9
Kansl1l_SUB1_MCODE_1,GO Biological Processes,19,GO:0045859,regulation of protein kinase activity,19_GO:0008152 metabolic process,-3.7,24,8.2,30286,470,8,3,38,17,805|808|3326,CALM2|CALM3|HSP90AB1,-1.9
Kansl1l_SUB1_MCODE_1,GO Biological Processes,19,GO:0051345,positive regulation of hydrolase activity,19_GO:0065007 biological regulation,-3.7,24,8.1,30286,482,8,3,38,17,805|808|3326,CALM2|CALM3|HSP90AB1,-1.9
Kansl1l_SUB1_MCODE_1,KEGG Pathway,24,hsa05200,Pathways in cancer,,-3.6,21,7.7,30286,531,8,3,38,17,805|808|3326,CALM2|CALM3|HSP90AB1,-1.8
Kansl1l_SUB1_MCODE_1,GO Biological Processes,19,GO:0043549,regulation of kinase activity,19_GO:0008152 metabolic process,-3.5,21,7.7,30286,532,8,3,38,17,805|808|3326,CALM2|CALM3|HSP90AB1,-1.8
Kansl1l_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-9006934,Signaling by Receptor Tyrosine Kinases,,-3.5,21,7.7,30286,534,8,3,38,17,805|808|7529,CALM2|CALM3|YWHAB,-1.8
Kansl1l_SUB1_MCODE_1,GO Biological Processes,19,GO:0044057,regulation of system process,19_GO:0032501 multicellular organismal process,-3.5,20,7.5,30286,561,8,3,38,17,805|808|3358,CALM2|CALM3|HTR2C,-1.7
Kansl1l_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-109582,Hemostasis,,-3.3,18,7.1,30286,622,8,3,38,17,805|808|4282,CALM2|CALM3|MIF,-1.6
Kansl1l_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-199991,Membrane Trafficking,,-3.3,18,7,30286,634,8,3,38,17,805|808|7529,CALM2|CALM3|YWHAB,-1.6
Kansl1l_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-388396,GPCR downstream signalling,,-3.3,18,7,30286,634,8,3,38,17,805|808|3358,CALM2|CALM3|HTR2C,-1.6
Kansl1l_SUB1_MCODE_1,GO Biological Processes,19,GO:0051338,regulation of transferase activity,19_GO:0065007 biological regulation,-3.3,18,7,30286,639,8,3,38,17,805|808|3326,CALM2|CALM3|HSP90AB1,-1.6
Kansl1l_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-5653656,Vesicle-mediated transport,,-3.2,17,6.8,30286,673,8,3,38,17,805|808|7529,CALM2|CALM3|YWHAB,-1.5
Kansl1l_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-372790,Signaling by GPCR,,-3.2,16,6.6,30286,709,8,3,38,17,805|808|3358,CALM2|CALM3|HTR2C,-1.5
Kansl1l_SUB1_MCODE_1,GO Biological Processes,19,GO:0051336,regulation of hydrolase activity,19_GO:0065007 biological regulation,-3.1,15,6.4,30286,746,8,3,38,17,805|808|3326,CALM2|CALM3|HSP90AB1,-1.4
Kansl1l_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-1280218,Adaptive Immune System,,-3.1,15,6.3,30286,768,8,3,38,17,805|808|7529,CALM2|CALM3|YWHAB,-1.4
