Name,Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value)
Ccdc115_MCODE_ALL,Reactome Gene Sets,6,R-HSA-5653656,Vesicle-mediated transport,,-2.6,10,5.1,30286,673,13,3,23,12,7314|7529|7534,UBB|YWHAB|YWHAZ,-0.83
Ccdc115_MCODE_ALL,GO Biological Processes,19,GO:0031175,neuron projection development,19_GO:0032502 developmental process,-2.5,10,5,30286,691,13,3,23,12,2263|4067|7314,FGFR2|LYN|UBB,-0.8
Ccdc115_MCODE_ALL,Reactome Gene Sets,6,R-HSA-194315,Signaling by Rho GTPases,,-2.5,9.9,5,30286,706,13,3,23,12,3326|7529|7534,HSP90AB1|YWHAB|YWHAZ,-0.78
Ccdc115_MCODE_ALL,Reactome Gene Sets,6,R-HSA-9716542,"Signaling by Rho GTPases, Miro GTPases and RHOBTB3",,-2.5,9.7,4.9,30286,722,13,3,23,12,3326|7529|7534,HSP90AB1|YWHAB|YWHAZ,-0.76
Ccdc115_MCODE_ALL,GO Biological Processes,19,GO:0051336,regulation of hydrolase activity,19_GO:0065007 biological regulation,-2.5,9.4,4.8,30286,746,13,3,23,12,2263|3326|4067,FGFR2|HSP90AB1|LYN,-0.73
Ccdc115_MCODE_ALL,GO Biological Processes,19,GO:0006259,DNA metabolic process,19_GO:0008152 metabolic process,-2.4,9.1,4.7,30286,764,13,3,23,12,3326|7150|79184,HSP90AB1|TOP1|BRCC3,-0.71
Ccdc115_MCODE_ALL,Reactome Gene Sets,6,R-HSA-1280215,Cytokine Signaling in Immune system,,-2.4,8.9,4.6,30286,786,13,3,23,12,4067|7314|7534,LYN|UBB|YWHAZ,-0.69
Ccdc115_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-72163,mRNA Splicing - Major Pathway,,-7.5,98,20,30286,207,6,4,67,19,3187|4809|5094|220988,HNRNPH1|SNU13|PCBP2|HNRNPA3,-4.1
Ccdc115_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-72172,mRNA Splicing,,-7.4,94,19,30286,215,6,4,67,19,3187|4809|5094|220988,HNRNPH1|SNU13|PCBP2|HNRNPA3,-4.1
Ccdc115_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-72203,Processing of Capped Intron-Containing Pre-mRNA,,-6.9,71,17,30286,285,6,4,67,19,3187|4809|5094|220988,HNRNPH1|SNU13|PCBP2|HNRNPA3,-3.9
Ccdc115_SUB1_MCODE_1,GO Biological Processes,19,GO:0016071,mRNA metabolic process,19_GO:0008152 metabolic process,-5.5,31,11,30286,645,6,4,67,19,3187|4809|5094|220988,HNRNPH1|SNU13|PCBP2|HNRNPA3,-2.9
Ccdc115_SUB1_MCODE_1,Reactome Gene Sets,6,R-HSA-8953854,Metabolism of RNA,,-5.3,28,10,30286,726,6,4,67,19,3187|4809|5094|220988,HNRNPH1|SNU13|PCBP2|HNRNPA3,-2.8
Ccdc115_SUB1_MCODE_1,GO Biological Processes,19,GO:0000377,"RNA splicing, via transesterification reactions with bulged adenosine as nucleophile",19_GO:0008152 metabolic process,-4.8,55,13,30286,275,6,3,50,20,3187|4809|220988,HNRNPH1|SNU13|HNRNPA3,-2.5
Ccdc115_SUB1_MCODE_1,GO Biological Processes,19,GO:0000398,"mRNA splicing, via spliceosome",19_GO:0008152 metabolic process,-4.8,55,13,30286,275,6,3,50,20,3187|4809|220988,HNRNPH1|SNU13|HNRNPA3,-2.5
Ccdc115_SUB1_MCODE_1,GO Biological Processes,19,GO:0000375,"RNA splicing, via transesterification reactions",19_GO:0008152 metabolic process,-4.8,54,13,30286,279,6,3,50,20,3187|4809|220988,HNRNPH1|SNU13|HNRNPA3,-2.5
Ccdc115_SUB1_MCODE_1,GO Biological Processes,19,GO:0008380,RNA splicing,19_GO:0008152 metabolic process,-4.3,37,10,30286,410,6,3,50,20,3187|4809|220988,HNRNPH1|SNU13|HNRNPA3,-2.1
Ccdc115_SUB1_MCODE_1,GO Biological Processes,19,GO:0006397,mRNA processing,19_GO:0008152 metabolic process,-4.1,31,9.4,30286,488,6,3,50,20,3187|4809|220988,HNRNPH1|SNU13|HNRNPA3,-2
Ccdc115_SUB1_MCODE_2,Reactome Gene Sets,6,R-HSA-5654727,Negative regulation of FGFR2 signaling,,-8.3,6.7e+02,45,30286,34,4,3,75,22,2246|2263|7314,FGF1|FGFR2|UBB,-4.3
Ccdc115_SUB1_MCODE_2,Reactome Gene Sets,6,R-HSA-5663202,Diseases of signal transduction by growth factor receptors and second messengers,,-7.3,66,16,30286,459,4,4,1e+02,22,2246|2263|4067|7314,FGF1|FGFR2|LYN|UBB,-4.1
Ccdc115_SUB1_MCODE_2,Reactome Gene Sets,6,R-HSA-5654738,Signaling by FGFR2,,-7.3,3.1e+02,30,30286,73,4,3,75,22,2246|2263|7314,FGF1|FGFR2|UBB,-4.1
Ccdc115_SUB1_MCODE_2,Reactome Gene Sets,6,R-HSA-9006934,Signaling by Receptor Tyrosine Kinases,,-7,57,15,30286,534,4,4,1e+02,22,2246|2263|4067|7314,FGF1|FGFR2|LYN|UBB,-3.9
Ccdc115_SUB1_MCODE_2,Reactome Gene Sets,6,R-HSA-190236,Signaling by FGFR,,-7,2.6e+02,28,30286,89,4,3,75,22,2246|2263|7314,FGF1|FGFR2|UBB,-3.9
Ccdc115_SUB1_MCODE_2,Reactome Gene Sets,6,R-HSA-1257604,PIP3 activates AKT signaling,,-5.6,85,16,30286,268,4,3,75,22,2246|2263|7314,FGF1|FGFR2|UBB,-2.9
Ccdc115_SUB1_MCODE_2,Reactome Gene Sets,6,R-HSA-5673001,RAF/MAP kinase cascade,,-5.5,81,15,30286,280,4,3,75,22,2246|2263|7314,FGF1|FGFR2|UBB,-2.9
Ccdc115_SUB1_MCODE_2,Reactome Gene Sets,6,R-HSA-5684996,MAPK1/MAPK3 signaling,,-5.5,79,15,30286,286,4,3,75,22,2246|2263|7314,FGF1|FGFR2|UBB,-2.9
Ccdc115_SUB1_MCODE_2,GO Biological Processes,19,GO:0070372,regulation of ERK1 and ERK2 cascade,19_GO:0050896 response to stimulus,-5.4,74,15,30286,308,4,3,75,22,2246|2263|4067,FGF1|FGFR2|LYN,-2.8
Ccdc115_SUB1_MCODE_2,Reactome Gene Sets,6,R-HSA-9006925,Intracellular signaling by second messengers,,-5.4,73,15,30286,310,4,3,75,22,2246|2263|7314,FGF1|FGFR2|UBB,-2.8
Ccdc115_SUB1_MCODE_2,Reactome Gene Sets,6,R-HSA-5683057,MAPK family signaling cascades,,-5.3,70,14,30286,325,4,3,75,22,2246|2263|7314,FGF1|FGFR2|UBB,-2.8
Ccdc115_SUB1_MCODE_2,GO Biological Processes,19,GO:0007169,transmembrane receptor protein tyrosine kinase signaling pathway,19_GO:0050896 response to stimulus,-5,54,13,30286,419,4,3,75,22,2246|2263|4067,FGF1|FGFR2|LYN,-2.6
Ccdc115_SUB1_MCODE_2,GO Biological Processes,19,GO:0043549,regulation of kinase activity,19_GO:0008152 metabolic process,-4.7,43,11,30286,532,4,3,75,22,2246|2263|4067,FGF1|FGFR2|LYN,-2.4
Ccdc115_SUB1_MCODE_2,GO Biological Processes,19,GO:0007167,enzyme-linked receptor protein signaling pathway,19_GO:0050896 response to stimulus,-4.5,37,10,30286,614,4,3,75,22,2246|2263|4067,FGF1|FGFR2|LYN,-2.2
Ccdc115_SUB1_MCODE_2,GO Biological Processes,19,GO:0042327,positive regulation of phosphorylation,19_GO:0048518 positive regulation of biological process,-4.5,36,10,30286,623,4,3,75,22,2246|2263|4067,FGF1|FGFR2|LYN,-2.2
Ccdc115_SUB1_MCODE_2,GO Biological Processes,19,GO:0051338,regulation of transferase activity,19_GO:0065007 biological regulation,-4.4,36,10,30286,639,4,3,75,22,2246|2263|4067,FGF1|FGFR2|LYN,-2.2
Ccdc115_SUB1_MCODE_2,GO Biological Processes,19,GO:0043408,regulation of MAPK cascade,19_GO:0050896 response to stimulus,-4.4,34,9.9,30286,669,4,3,75,22,2246|2263|4067,FGF1|FGFR2|LYN,-2.1
Ccdc115_SUB1_MCODE_2,GO Biological Processes,19,GO:0031175,neuron projection development,19_GO:0032502 developmental process,-4.3,33,9.7,30286,691,4,3,75,22,2263|4067|7314,FGFR2|LYN|UBB,-2.1
Ccdc115_SUB1_MCODE_2,GO Biological Processes,19,GO:0045937,positive regulation of phosphate metabolic process,19_GO:0048518 positive regulation of biological process,-4.3,32,9.7,30286,702,4,3,75,22,2246|2263|4067,FGF1|FGFR2|LYN,-2.1
Ccdc115_SUB1_MCODE_2,GO Biological Processes,19,GO:0010562,positive regulation of phosphorus metabolic process,19_GO:0048518 positive regulation of biological process,-4.3,32,9.7,30286,702,4,3,75,22,2246|2263|4067,FGF1|FGFR2|LYN,-2.1
Ccdc115_SUB1_MCODE_2,GO Biological Processes,19,GO:0031401,positive regulation of protein modification process,19_GO:0048518 positive regulation of biological process,-4.2,30,9.2,30286,764,4,3,75,22,2246|4067|7314,FGF1|LYN|UBB,-2
Ccdc115_SUB1_MCODE_3,CORUM,33,CORUM:5199,Kinase maturation complex 1,,-9.9,1.9e+03,75,30286,16,3,3,1e+02,27,3326|7529|7534,HSP90AB1|YWHAB|YWHAZ,-5.6
Ccdc115_SUB1_MCODE_3,Reactome Gene Sets,6,R-HSA-9705683,SARS-CoV-2-host interactions,,-6.5,1.5e+02,21,30286,203,3,3,1e+02,27,3326|7529|7534,HSP90AB1|YWHAB|YWHAZ,-3.5
Ccdc115_SUB1_MCODE_3,Reactome Gene Sets,6,R-HSA-9694516,SARS-CoV-2 Infection,,-6,1e+02,17,30286,299,3,3,1e+02,27,3326|7529|7534,HSP90AB1|YWHAB|YWHAZ,-3.2
Ccdc115_SUB1_MCODE_3,KEGG Pathway,24,hsa04151,PI3K-Akt signaling pathway,,-5.8,84,16,30286,359,3,3,1e+02,27,3326|7529|7534,HSP90AB1|YWHAB|YWHAZ,-3
Ccdc115_SUB1_MCODE_3,Reactome Gene Sets,6,R-HSA-9679506,SARS-CoV Infections,,-5.6,73,15,30286,414,3,3,1e+02,27,3326|7529|7534,HSP90AB1|YWHAB|YWHAZ,-2.9
Ccdc115_SUB1_MCODE_3,Reactome Gene Sets,6,R-HSA-1640170,Cell Cycle,,-4.9,44,11,30286,692,3,3,1e+02,27,3326|7529|7534,HSP90AB1|YWHAB|YWHAZ,-2.5
Ccdc115_SUB1_MCODE_3,Reactome Gene Sets,6,R-HSA-194315,Signaling by Rho GTPases,,-4.9,43,11,30286,706,3,3,1e+02,27,3326|7529|7534,HSP90AB1|YWHAB|YWHAZ,-2.5
Ccdc115_SUB1_MCODE_3,Reactome Gene Sets,6,R-HSA-9716542,"Signaling by Rho GTPases, Miro GTPases and RHOBTB3",,-4.9,42,11,30286,722,3,3,1e+02,27,3326|7529|7534,HSP90AB1|YWHAB|YWHAZ,-2.5
